"Date","nb_crimes","nb_aggravated","nb_vandalism","nb_robbery","nb_selected","TEMP","Wind","PRCP","DEWP","Day_Wk","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","year","Weekend","Friday","WDSP_lag","PRCP_lag","TEMP_lag","Season","Winter","Spring","Summer","Fall","heat.index","DayMonth","DayMonth_3","DayMonth1","DayMonth2","DayMonth3","DayMonth1_15_30","LastDayMonth","FirstDayMonth","MidDayMonth","Events","Holidays","Rain","WindxRain","WindxHeatIndex"
2016-07-29,654,41,56,28,223,22.777777778,7.3,0,18,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,7.1,0,22.722222222,"Summer",0,0,1,0,23,29,3,0,0,1,0,0,0,0,0,0,0,0,167.9
2016-07-30,656,61,83,38,240,22.888888889,6.2,0,17.777777778,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,7.3,0,22.777777778,"Summer",0,0,1,0,23,30,3,0,0,1,0,0,0,0,0,0,0,0,142.6
2016-07-31,602,47,66,28,226,22.722222222,6.3,0,18,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,6.2,0,22.888888889,"Summer",0,0,1,0,23,31,3,0,0,1,3,1,0,0,0,0,0,0,144.9
2016-08-01,864,30,58,33,218,22.5,7.9,0,17.944444444,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.3,0,22.722222222,"Summer",0,0,1,0,23,1,1,1,0,0,1,0,1,0,0,0,0,0,181.7
2016-08-02,622,39,48,32,190,21.666666667,7.7,0,16.777777778,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.9,0,22.5,"Summer",0,0,1,0,22,2,1,1,0,0,0,0,0,0,0,0,0,0,169.4
2016-08-03,633,34,65,23,223,21.888888889,7.4,0,16.833333333,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.7,0,21.666666667,"Summer",0,0,1,0,22,3,1,1,0,0,0,0,0,0,0,0,0,0,162.8
2016-08-04,603,30,58,38,187,21.888888889,7.3,0,16.944444444,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.4,0,21.888888889,"Summer",0,0,1,0,22,4,1,1,0,0,0,0,0,0,0,0,0,0,160.6
2016-08-05,646,36,69,20,212,21.166666667,7.1,0,16.888888889,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,7.3,0,21.888888889,"Summer",0,0,1,0,21,5,1,1,0,0,0,0,0,0,0,0,0,0,149.1
2016-08-06,595,38,60,27,215,20.611111111,8.2,0,16.055555556,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,7.1,0,21.166666667,"Summer",0,0,1,0,21,6,1,1,0,0,0,0,0,0,0,0,0,0,172.2
2016-08-07,586,41,66,27,219,20.722222222,6.9,0,16.166666667,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,8.2,0,20.611111111,"Summer",0,0,1,0,21,7,1,1,0,0,0,0,0,0,0,0,0,0,144.9
2016-08-08,637,44,72,24,227,21,5.7,0,16.333333333,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.9,0,20.722222222,"Summer",0,0,1,0,21,8,1,1,0,0,0,0,0,0,0,0,0,0,119.7
2016-08-09,573,13,67,19,179,21.611111111,6.6,0,15.833333333,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.7,0,21,"Summer",0,0,1,0,22,9,1,1,0,0,0,0,0,0,0,0,0,0,145.2
2016-08-10,597,32,50,30,163,21.166666667,7.4,0,15.944444444,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.6,0,21.611111111,"Summer",0,0,1,0,21,10,1,1,0,0,0,0,0,0,0,0,0,0,155.4
2016-08-11,608,28,48,20,188,21.222222222,7.1,0,15.444444444,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.4,0,21.166666667,"Summer",0,0,1,0,21,11,2,0,1,0,0,0,0,0,0,0,0,0,149.1
2016-08-12,576,34,54,20,180,20.666666667,9.7,0,16.222222222,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,7.1,0,21.222222222,"Summer",0,0,1,0,21,12,2,0,1,0,0,0,0,0,0,0,0,0,203.7
2016-08-13,638,36,54,39,219,21.333333333,8.6,0,16.888888889,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,9.7,0,20.666666667,"Summer",0,0,1,0,22,13,2,0,1,0,0,0,0,0,0,0,0,0,189.2
2016-08-14,566,53,59,35,220,22,7.1,0,17.833333333,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,8.6,0,21.333333333,"Summer",0,0,1,0,22,14,2,0,1,0,0,0,0,0,0,0,0,0,156.2
2016-08-15,680,41,68,25,239,21.444444444,7.3,0,17.055555556,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.1,0,22,"Summer",0,0,1,0,22,15,2,0,1,0,2,0,0,1,0,0,0,0,160.6
2016-08-16,587,34,49,31,189,20.277777778,8.8,0,15.666666667,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.3,0,21.444444444,"Summer",0,0,1,0,20,16,2,0,1,0,0,0,0,0,0,0,0,0,176
2016-08-17,625,28,63,29,197,19.277777778,7.3,0,15.222222222,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,8.8,0,20.277777778,"Summer",0,0,1,0,19,17,2,0,1,0,0,0,0,0,0,0,0,0,138.7
2016-08-18,579,41,45,35,182,19.166666667,7.3,0,15.111111111,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.3,0,19.277777778,"Summer",0,0,1,0,19,18,2,0,1,0,0,0,0,0,0,0,0,0,138.7
2016-08-19,649,30,60,20,216,19.666666667,8.8,0,15.111111111,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,7.3,0,19.166666667,"Summer",0,0,1,0,20,19,2,0,1,0,0,0,0,0,0,0,0,0,176
2016-08-20,705,54,69,39,252,19.388888889,10.1,0,15.5,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,8.8,0,19.666666667,"Summer",0,0,1,0,19,20,2,0,1,0,0,0,0,0,0,0,0,0,191.9
2016-08-21,598,54,56,22,245,19.722222222,7.2,0,15.666666667,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,10.1,0,19.388888889,"Summer",0,0,1,0,20,21,3,0,0,1,0,0,0,0,0,0,0,0,144
2016-08-22,641,37,49,34,195,20.111111111,6.4,0,15.833333333,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.2,0,19.722222222,"Summer",0,0,1,0,20,22,3,0,0,1,0,0,0,0,0,0,0,0,128
2016-08-23,604,30,63,29,199,20.5,6.3,0,16.166666667,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.4,0,20.111111111,"Summer",0,0,1,0,21,23,3,0,0,1,0,0,0,0,0,0,0,0,132.3
2016-08-24,639,43,67,18,230,20.555555556,6.1,0,15.388888889,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.3,0,20.5,"Summer",0,0,1,0,21,24,3,0,0,1,0,0,0,0,0,0,0,0,128.1
2016-08-25,591,34,48,22,184,19.944444444,4.6,0,15.277777778,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.1,0,20.555555556,"Summer",0,0,1,0,20,25,3,0,0,1,0,0,0,0,0,0,0,0,92
2016-08-26,700,37,73,18,226,20.111111111,6.3,0,14.5,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,4.6,0,19.944444444,"Summer",0,0,1,0,20,26,3,0,0,1,0,0,0,0,0,0,0,0,126
2016-08-27,612,51,72,30,227,20,6.7,0,14.055555556,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,6.3,0,20.111111111,"Summer",0,0,1,0,20,27,3,0,0,1,0,0,0,0,0,0,0,0,134
2016-08-28,597,52,48,30,234,20.055555556,7.8,0,15.555555556,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,6.7,0,20,"Summer",0,0,1,0,20,28,3,0,0,1,0,0,0,0,0,0,0,0,156
2016-08-29,591,29,51,26,177,21.555555556,7.2,0,16.166666667,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.8,0,20.055555556,"Summer",0,0,1,0,22,29,3,0,0,1,0,0,0,0,0,0,0,0,158.4
2016-08-30,595,32,50,26,180,22.388888889,6.3,0,16.944444444,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.2,0,21.555555556,"Summer",0,0,1,0,23,30,3,0,0,1,0,0,0,0,0,0,0,0,144.9
2016-08-31,586,19,53,38,175,22.222222222,5.9,0,18.166666667,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.3,0,22.388888889,"Summer",0,0,1,0,23,31,3,0,0,1,3,1,0,0,0,0,0,0,135.7
2016-09-01,862,42,63,26,246,21.277777778,6.1,0,16.888888889,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.9,0,22.222222222,"Fall",0,0,0,1,21,1,1,1,0,0,1,0,1,0,0,0,0,0,128.1
2016-09-02,672,48,67,24,215,21.055555556,5.5,0,16,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,6.1,0,21.277777778,"Fall",0,0,0,1,21,2,1,1,0,0,0,0,0,0,0,0,0,0,115.5
2016-09-03,604,29,61,40,216,20.444444444,7.6,0,14.611111111,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,5.5,0,21.055555556,"Fall",0,0,0,1,20,3,1,1,0,0,0,0,0,0,0,0,0,0,152
2016-09-04,560,32,75,31,209,19.611111111,8.1,0,14.388888889,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,7.6,0,20.444444444,"Fall",0,0,0,1,20,4,1,1,0,0,0,0,0,0,0,0,0,0,162
2016-09-05,621,52,59,27,240,19.388888889,5.7,0,13.444444444,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,8.1,0,19.611111111,"Fall",0,0,0,1,19,5,1,1,0,0,0,0,0,0,0,1,0,0,108.3
2016-09-06,563,33,66,29,202,19.555555556,7,0,14.722222222,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.7,0,19.388888889,"Fall",0,0,0,1,19,6,1,1,0,0,0,0,0,0,0,0,0,0,133
2016-09-07,526,13,52,19,143,19.833333333,7,0,15.888888889,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,7,0,19.555555556,"Fall",0,0,0,1,20,7,1,1,0,0,0,0,0,0,0,0,0,0,140
2016-09-08,608,33,61,26,182,20.333333333,5.7,0,14.777777778,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,7,0,19.833333333,"Fall",0,0,0,1,20,8,1,1,0,0,0,0,0,0,0,0,0,0,114
2016-09-09,587,33,59,22,197,19.888888889,9.5,0,15,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,5.7,0,20.333333333,"Fall",0,0,0,1,20,9,1,1,0,0,0,0,0,0,0,0,0,0,190
2016-09-10,615,42,70,26,220,19.611111111,7.6,0,16.055555556,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,9.5,0,19.888888889,"Fall",0,0,0,1,20,10,1,1,0,0,0,0,0,0,0,0,0,0,152
2016-09-11,543,53,52,26,204,19,8.3,0,15.555555556,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,7.6,0,19.611111111,"Fall",0,0,0,1,19,11,2,0,1,0,0,0,0,0,0,0,0,0,157.7
2016-09-12,574,33,47,16,179,18.888888889,7.4,0,14.333333333,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,8.3,0,19,"Fall",0,0,0,1,19,12,2,0,1,0,0,0,0,0,0,0,0,0,140.6
2016-09-13,565,31,55,28,191,18.722222222,8.5,0,13.388888889,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.4,0,18.888888889,"Fall",0,0,0,1,19,13,2,0,1,0,0,0,0,0,0,0,0,0,161.5
2016-09-14,600,19,41,35,162,18.277777778,7.3,0.01,11.333333333,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,8.5,0,18.722222222,"Fall",0,0,0,1,18,14,2,0,1,0,0,0,0,0,0,0,1,7.3,131.4
2016-09-15,597,30,44,23,159,18.944444444,7.8,0,12.944444444,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,7.3,0.01,18.277777778,"Fall",0,0,0,1,19,15,2,0,1,0,2,0,0,1,0,0,0,0,148.2
2016-09-16,662,38,55,24,217,19.166666667,6.3,0,14.388888889,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,7.8,0,18.944444444,"Fall",0,0,0,1,19,16,2,0,1,0,0,0,0,0,0,0,0,0,119.7
2016-09-17,630,53,59,30,248,19.555555556,6,0,15.388888889,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,6.3,0,19.166666667,"Fall",0,0,0,1,20,17,2,0,1,0,0,0,0,0,0,0,0,0,120
2016-09-18,585,45,67,30,233,19.222222222,6.1,0,16.5,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,6,0,19.555555556,"Fall",0,0,0,1,19,18,2,0,1,0,0,0,0,0,0,0,0,0,115.9
2016-09-19,642,32,57,29,229,19.611111111,6.3,0,16.388888889,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.1,0,19.222222222,"Fall",0,0,0,1,20,19,2,0,1,0,0,0,0,0,0,0,0,0,126
2016-09-20,610,30,53,28,222,25.277777778,4,0,13.166666667,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.3,0,19.611111111,"Fall",0,0,0,1,25,20,2,0,1,0,0,0,0,0,0,0,0,0,100
2016-09-21,647,45,57,31,210,23.944444444,5.8,0,17.944444444,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,4,0,25.277777778,"Fall",0,0,0,1,24,21,3,0,0,1,0,0,0,0,0,0,0,0,139.2
2016-09-22,622,50,54,24,198,21.055555556,7.5,0,14.666666667,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.8,0,23.944444444,"Fall",0,0,0,1,21,22,3,0,0,1,0,0,0,0,0,0,0,0,157.5
2016-09-23,648,36,65,27,207,20.055555556,7.7,0,10.611111111,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,7.5,0,21.055555556,"Fall",0,0,0,1,20,23,3,0,0,1,0,0,0,0,0,0,0,0,154
2016-09-24,625,40,66,35,230,21.666666667,5.4,0,10.333333333,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,7.7,0,20.055555556,"Fall",0,0,0,1,21,24,3,0,0,1,0,0,0,0,0,0,0,0,113.4
2016-09-25,602,37,68,28,232,23.611111111,5.5,0,8.5555555556,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,5.4,0,21.666666667,"Fall",0,0,0,1,23,25,3,0,0,1,0,0,0,0,0,0,0,0,126.5
2016-09-26,589,26,58,27,216,28.555555556,5.6,0,3.3333333333,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.5,0,23.611111111,"Fall",0,0,0,1,27,26,3,0,0,1,0,0,0,0,0,0,0,0,151.2
2016-09-27,573,35,60,21,193,28.055555556,5.6,0,7.5,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.6,0,28.555555556,"Fall",0,0,0,1,27,27,3,0,0,1,0,0,0,0,0,0,0,0,151.2
2016-09-28,623,28,44,42,183,26,6.5,0,11.833333333,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.6,0,28.055555556,"Fall",0,0,0,1,26,28,3,0,0,1,0,0,0,0,0,0,0,0,169
2016-09-29,584,33,60,27,192,23.888888889,7.1,0,16.333333333,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.5,0,26,"Fall",0,0,0,1,24,29,3,0,0,1,0,0,0,0,0,0,0,0,170.4
2016-09-30,631,29,62,25,219,22.611111111,6.5,0,15.833333333,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,7.1,0,23.888888889,"Fall",0,0,0,1,23,30,3,0,0,1,3,1,0,0,0,0,0,0,149.5
2016-10-01,831,34,69,34,237,21.444444444,5.6,0,16.055555556,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,6.5,0,22.611111111,"Fall",0,0,0,1,22,1,1,1,0,0,1,0,1,0,0,0,0,0,123.2
2016-10-02,624,50,56,37,251,19.722222222,6.4,0,14.722222222,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,5.6,0,21.444444444,"Fall",0,0,0,1,20,2,1,1,0,0,0,0,0,0,0,0,0,0,128
2016-10-03,630,29,51,23,199,18.944444444,8.9,0,11.388888889,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.4,0,19.722222222,"Fall",0,0,0,1,19,3,1,1,0,0,0,0,0,0,0,0,0,0,169.1
2016-10-04,557,41,62,19,178,18.888888889,8.9,0,12.388888889,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,8.9,0,18.944444444,"Fall",0,0,0,1,19,4,1,1,0,0,0,0,0,0,0,0,0,0,169.1
2016-10-05,593,31,45,28,188,18.555555556,5.8,0,12.833333333,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,8.9,0,18.888888889,"Fall",0,0,0,1,18,5,1,1,0,0,0,0,0,0,0,0,0,0,104.4
2016-10-06,555,34,62,23,178,19,4.9,0,12.833333333,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.8,0,18.555555556,"Fall",0,0,0,1,19,6,1,1,0,0,0,0,0,0,0,0,0,0,93.1
2016-10-07,657,44,76,34,216,21.888888889,5.4,0,9.7222222222,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,4.9,0,19,"Fall",0,0,0,1,21,7,1,1,0,0,0,0,0,0,0,0,0,0,113.4
2016-10-08,609,47,63,31,231,22.277777778,5.2,0,11.277777778,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,5.4,0,21.888888889,"Fall",0,0,0,1,22,8,1,1,0,0,0,0,0,0,0,0,0,0,114.4
2016-10-09,577,51,49,21,224,21.5,5.3,0,10.388888889,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,5.2,0,22.277777778,"Fall",0,0,0,1,21,9,1,1,0,0,0,0,0,0,0,0,0,0,111.3
2016-10-10,659,41,64,25,223,20.722222222,6.3,0,13.222222222,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.3,0,21.5,"Fall",0,0,0,1,20,10,1,1,0,0,0,0,0,0,0,0,0,0,126
2016-10-11,637,32,61,30,191,17.888888889,8.3,0,14.055555556,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.3,0,20.722222222,"Fall",0,0,0,1,18,11,2,0,1,0,0,0,0,0,0,0,0,0,149.4
2016-10-12,589,31,56,27,180,17.555555556,6.2,0,12.611111111,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,8.3,0,17.888888889,"Fall",0,0,0,1,17,12,2,0,1,0,0,0,0,0,0,0,0,0,105.4
2016-10-13,602,26,54,38,196,17.388888889,6,0,12.944444444,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.2,0,17.555555556,"Fall",0,0,0,1,17,13,2,0,1,0,0,0,0,0,0,0,0,0,102
2016-10-14,644,33,60,31,204,17.666666667,6.1,0,13.833333333,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,6,0,17.388888889,"Fall",0,0,0,1,18,14,2,0,1,0,0,0,0,0,0,0,0,0,109.8
2016-10-15,694,49,60,18,220,18.388888889,6.9,0,14.166666667,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,6.1,0,17.666666667,"Fall",0,0,0,1,18,15,2,0,1,0,2,0,0,1,0,0,0,0,124.2
2016-10-16,575,57,54,24,232,19.388888889,10.6,0,16.444444444,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,6.9,0,18.388888889,"Fall",0,0,0,1,20,16,2,0,1,0,0,0,0,0,0,0,0,0,212
2016-10-17,627,27,69,35,209,18.777777778,8.6,0.23,15.888888889,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,10.6,0,19.388888889,"Fall",0,0,0,1,19,17,2,0,1,0,0,0,0,0,0,0,1,8.6,163.4
2016-10-18,635,25,54,26,192,18,5,0.03,13.5,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,8.6,0.23,18.777777778,"Fall",0,0,0,1,18,18,2,0,1,0,0,0,0,0,0,0,1,5,90
2016-10-19,593,29,56,34,191,20.222222222,4.2,0,11.5,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,5,0.03,18,"Fall",0,0,0,1,20,19,2,0,1,0,0,0,0,0,0,0,0,0,84
2016-10-20,628,35,68,29,208,26.055555556,4.1,0,-1.722222222,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,4.2,0,20.222222222,"Fall",0,0,0,1,25,20,2,0,1,0,0,0,0,0,0,0,0,0,102.5
2016-10-21,619,37,61,32,196,25.555555556,5.7,0,-1.666666667,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,4.1,0,26.055555556,"Fall",0,0,0,1,25,21,3,0,0,1,0,0,0,0,0,0,0,0,142.5
2016-10-22,603,50,58,25,212,20.611111111,4.7,0,11.666666667,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,5.7,0,25.555555556,"Fall",0,0,0,1,20,22,3,0,0,1,0,0,0,0,0,0,0,0,94
2016-10-23,644,52,72,35,260,18.888888889,4.6,0,14.444444444,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,4.7,0,20.611111111,"Fall",0,0,0,1,19,23,3,0,0,1,0,0,0,0,0,0,0,0,87.4
2016-10-24,643,32,75,32,216,19.444444444,6.9,0.02,14.777777778,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,4.6,0,18.888888889,"Fall",0,0,0,1,19,24,3,0,0,1,0,0,0,0,0,0,1,6.9,131.1
2016-10-25,624,37,56,45,189,18.277777778,8.1,0.03,13.111111111,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.9,0.02,19.444444444,"Fall",0,0,0,1,18,25,3,0,0,1,0,0,0,0,0,0,1,8.1,145.8
2016-10-26,613,30,66,33,193,17.777777778,5.7,0,13.944444444,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,8.1,0.03,18.277777778,"Fall",0,0,0,1,18,26,3,0,0,1,0,0,0,0,0,0,0,0,102.6
2016-10-27,610,30,68,26,202,19,4.2,0,14.222222222,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.7,0,17.777777778,"Fall",0,0,0,1,19,27,3,0,0,1,0,0,0,0,0,0,0,0,79.8
2016-10-28,688,31,70,36,213,19.888888889,7.7,0,14.5,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,4.2,0,19,"Fall",0,0,0,1,20,28,3,0,0,1,0,0,0,0,0,0,0,0,154
2016-10-29,633,32,81,34,218,19.555555556,5,0,14.722222222,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,7.7,0,19.888888889,"Fall",0,0,0,1,19,29,3,0,0,1,0,0,0,0,0,0,0,0,95
2016-10-30,615,46,72,41,255,19,6.3,0,14.944444444,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,5,0,19.555555556,"Fall",0,0,0,1,19,30,3,0,0,1,0,0,0,0,0,0,0,0,119.7
2016-10-31,714,35,89,45,258,17,5.1,0.05,13.388888889,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,6.3,0,19,"Fall",0,0,0,1,17,31,3,0,0,1,3,1,0,0,0,0,1,5.1,86.7
2016-11-01,865,42,69,20,230,16.444444444,5.3,0,12,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.1,0.05,17,"Fall",0,0,0,1,16,1,1,1,0,0,1,0,1,0,0,0,0,0,84.8
2016-11-02,577,30,44,21,182,16.944444444,5.8,0,11.555555556,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.3,0,16.444444444,"Fall",0,0,0,1,17,2,1,1,0,0,0,0,0,0,0,0,0,0,98.6
2016-11-03,597,29,59,31,181,20.944444444,4.5,0,5.3333333333,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.8,0,16.944444444,"Fall",0,0,0,1,20,3,1,1,0,0,0,0,0,0,0,0,0,0,90
2016-11-04,597,27,58,26,188,20.166666667,5.8,0,9.2222222222,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,4.5,0,20.944444444,"Fall",0,0,0,1,20,4,1,1,0,0,0,0,0,0,0,0,0,0,116
2016-11-05,598,43,60,33,213,18.277777778,4.1,0,14.388888889,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,5.8,0,20.166666667,"Fall",0,0,0,1,18,5,1,1,0,0,0,0,0,0,0,0,0,0,73.8
2016-11-06,609,41,75,24,237,16.722222222,4.9,0,14.055555556,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,4.1,0,18.277777778,"Fall",0,0,0,1,17,6,1,1,0,0,0,0,0,0,0,0,0,0,83.3
2016-11-07,594,34,54,24,195,17.111111111,4.3,0,13.722222222,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,4.9,0,16.722222222,"Fall",0,0,0,1,17,7,1,1,0,0,0,0,0,0,0,0,0,0,73.1
2016-11-08,544,34,48,32,178,18.944444444,4.6,0,12.666666667,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,4.3,0,17.111111111,"Fall",0,0,0,1,19,8,1,1,0,0,0,0,0,0,0,0,0,0,87.4
2016-11-09,624,43,60,30,220,24.5,5.4,0,6,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,4.6,0,18.944444444,"Fall",0,0,0,1,24,9,1,1,0,0,0,0,0,0,0,0,0,0,129.6
2016-11-10,636,59,55,26,202,24.888888889,5.6,0,1.2222222222,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.4,0,24.5,"Fall",0,0,0,1,24,10,1,1,0,0,0,0,0,0,0,0,0,0,134.4
2016-11-11,604,39,60,27,215,23.388888889,4.7,0,0.1666666667,"Friday",0,0,0,0,0,0,1,0,0,"2016",0,1,5.6,0,24.888888889,"Fall",0,0,0,1,22,11,2,0,1,0,0,0,0,0,0,0,0,0,103.4
2016-11-12,587,47,74,26,236,21.277777778,5,0,5.0555555556,"Saturday",0,0,0,0,0,0,1,0,0,"2016",1,0,4.7,0,23.388888889,"Fall",0,0,0,1,20,12,2,0,1,0,0,0,0,0,0,0,0,0,100
2016-11-13,586,43,65,40,225,21.722222222,5,0,5.7777777778,"Sunday",0,0,0,0,0,0,1,0,0,"2016",1,0,5,0,21.277777778,"Fall",0,0,0,1,21,13,2,0,1,0,0,0,0,0,0,0,0,0,105
2016-11-14,595,32,57,25,192,21.277777778,5.1,0,6.2222222222,"Monday",0,0,0,0,0,0,1,0,0,"2016",0,0,5,0,21.722222222,"Fall",0,0,0,1,20,14,2,0,1,0,0,0,0,0,0,0,0,0,102
2016-11-15,572,31,43,26,160,18,4,0,13.777777778,"Tuesday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.1,0,21.277777778,"Fall",0,0,0,1,18,15,2,0,1,0,2,0,0,1,0,0,0,0,72
2016-11-16,567,27,36,20,154,16.611111111,5.7,0,13.333333333,"Wednesday",0,0,0,0,0,0,1,0,0,"2016",0,0,4,0,18,"Fall",0,0,0,1,16,16,2,0,1,0,0,0,0,0,0,0,0,0,91.2
2016-11-17,554,30,45,36,158,16.777777778,7.3,0,3.2222222222,"Thursday",0,0,0,0,0,0,1,0,0,"2016",0,0,5.7,0,16.611111111,"Fall",0,0,0,1,16,17,2,0,1,0,0,0,0,0,0,0,0,0,116.8
